677	J-sali	U149	\N	Otakaari 1	60.18654	24.82829	2015-05-21 19:38:13.819344	2015-05-21 19:38:13.819344
678	K-sali	U154	\N	Otakaari 1	60.18654	24.82829	2015-05-21 19:38:13.819344	2015-05-21 19:38:13.819344
679	K014	K014	\N	Otakaari 1	60.18654	24.82829	2015-05-21 19:38:13.819344	2015-05-21 19:38:13.819344
680	K101	H1	\N	Otakaari 1	60.18654	24.82829	2015-05-21 19:38:13.819344	2015-05-21 19:38:13.819344
681	K102	H2	\N	Otakaari 1	60.18654	24.82829	2015-05-21 19:38:13.819344	2015-05-21 19:38:13.819344
682	K104	H3	\N	Otakaari 1	60.18654	24.82829	2015-05-21 19:38:13.819344	2015-05-21 19:38:13.819344
683	KON	A222	\N	Otakaari 1	60.18654	24.82829	2015-05-21 19:38:13.819344	2015-05-21 19:38:13.819344
684	L-sali	U270	\N	Otakaari 1	60.18654	24.82829	2015-05-21 19:38:13.819344	2015-05-21 19:38:13.819344
685	M-sali	U157	\N	Otakaari 1	60.18654	24.82829	2015-05-21 19:38:13.834969	2015-05-21 19:38:13.834969
686	M1	M232	\N	Otakaari 1	60.18654	24.82829	2015-05-21 19:38:13.834969	2015-05-21 19:38:13.834969
687	M102	M102	\N	Otakaari 1	60.18654	24.82829	2015-05-21 19:38:13.834969	2015-05-21 19:38:13.834969
688	M129	M129	\N	Otakaari 1	60.18654	24.82829	2015-05-21 19:38:13.834969	2015-05-21 19:38:13.834969
689	M134	M134	\N	Otakaari 1	60.18654	24.82829	2015-05-21 19:38:13.834969	2015-05-21 19:38:13.834969
690	M145b	M145b	\N	Otakaari 1	60.18654	24.82829	2015-05-21 19:38:13.834969	2015-05-21 19:38:13.834969
691	M2	M233	\N	Otakaari 1	60.18654	24.82829	2015-05-21 19:38:13.834969	2015-05-21 19:38:13.834969
692	M203	M203	\N	Otakaari 1	60.18654	24.82829	2015-05-21 19:38:13.834969	2015-05-21 19:38:13.834969
693	M205	M205	\N	Otakaari 1	60.18654	24.82829	2015-05-21 19:38:13.850594	2015-05-21 19:38:13.850594
694	M240	M240	\N	Otakaari 1	60.18654	24.82829	2015-05-21 19:38:13.850594	2015-05-21 19:38:13.850594
695	M3	M234	\N	Otakaari 1	60.18654	24.82829	2015-05-21 19:38:13.850594	2015-05-21 19:38:13.850594
696	M315	M315	\N	Otakaari 1	60.18654	24.82829	2015-05-21 19:38:13.850594	2015-05-21 19:38:13.850594
697	M329	M329	\N	Otakaari 1	60.18654	24.82829	2015-05-21 19:38:13.850594	2015-05-21 19:38:13.850594
698	M330	M330	\N	Otakaari 1	60.18654	24.82829	2015-05-21 19:38:13.850594	2015-05-21 19:38:13.850594
699	M4	M220	\N	Otakaari 1	60.18654	24.82829	2015-05-21 19:38:13.850594	2015-05-21 19:38:13.850594
700	M5	M140	\N	Otakaari 1	60.18654	24.82829	2015-05-21 19:38:13.850594	2015-05-21 19:38:13.850594
701	MAP	A131a	\N	Otakaari 1	60.18654	24.82829	2015-05-21 19:38:13.86622	2015-05-21 19:38:13.86622
702	MAula	mellin-aula	\N	Otakaari 1	60.18654	24.82829	2015-05-21 19:38:13.86622	2015-05-21 19:38:13.86622
703	MS1	A128	\N	Otakaari 1	60.18654	24.82829	2015-05-21 19:38:13.86622	2015-05-21 19:38:13.86622
704	N-sali	U271	\N	Otakaari 1	60.18654	24.82829	2015-05-21 19:38:13.86622	2015-05-21 19:38:13.86622
705	Oppilaslabra	Y156	\N	Otakaari 1	60.18654	24.82829	2015-05-21 19:38:13.86622	2015-05-21 19:38:13.86622
706	U130	U130	\N	Otakaari 1	60.18654	24.82829	2015-05-21 19:38:13.881858	2015-05-21 19:38:13.881858
707	U131	U131	\N	Otakaari 1	60.18654	24.82829	2015-05-21 19:38:13.881858	2015-05-21 19:38:13.881858
708	U261	U261	\N	Otakaari 1	60.18654	24.82829	2015-05-21 19:38:13.881858	2015-05-21 19:38:13.881858
709	U262	U262	\N	Otakaari 1	60.18654	24.82829	2015-05-21 19:38:13.881858	2015-05-21 19:38:13.881858
710	U264	U264	\N	Otakaari 1	60.18654	24.82829	2015-05-21 19:38:13.881858	2015-05-21 19:38:13.881858
711	U322	U322	\N	Otakaari 1	60.18654	24.82829	2015-05-21 19:38:13.881858	2015-05-21 19:38:13.881858
712	U325	U325	\N	Otakaari 1	60.18654	24.82829	2015-05-21 19:38:13.881858	2015-05-21 19:38:13.881858
713	U344	U344	\N	Otakaari 1	60.18654	24.82829	2015-05-21 19:38:13.881858	2015-05-21 19:38:13.881858
714	U345	U345	\N	Otakaari 1	60.18654	24.82829	2015-05-21 19:38:13.897477	2015-05-21 19:38:13.897477
715	U352	U352	\N	Otakaari 1	60.18654	24.82829	2015-05-21 19:38:13.897477	2015-05-21 19:38:13.897477
716	U353	U353	\N	Otakaari 1	60.18654	24.82829	2015-05-21 19:38:13.897477	2015-05-21 19:38:13.897477
717	U356	U356	\N	Otakaari 1	60.18654	24.82829	2015-05-21 19:38:13.897477	2015-05-21 19:38:13.897477
718	U358	U358	\N	Otakaari 1	60.18654	24.82829	2015-05-21 19:38:13.897477	2015-05-21 19:38:13.897477
719	U401b	U401b	\N	Otakaari 1	60.18654	24.82829	2015-05-21 19:38:13.897477	2015-05-21 19:38:13.897477
720	U402	U402	\N	Otakaari 1	60.18654	24.82829	2015-05-21 19:38:13.897477	2015-05-21 19:38:13.897477
721	U405a	U405a	\N	Otakaari 1	60.18654	24.82829	2015-05-21 19:38:13.897477	2015-05-21 19:38:13.897477
722	U405b	U405b	\N	Otakaari 1	60.18654	24.82829	2015-05-21 19:38:13.913095	2015-05-21 19:38:13.913095
723	U406a	U406a	\N	Otakaari 1	60.18654	24.82829	2015-05-21 19:38:13.913095	2015-05-21 19:38:13.913095
724	U409	U409	\N	Otakaari 1	60.18654	24.82829	2015-05-21 19:38:13.913095	2015-05-21 19:38:13.913095
725	U410b	U410b	\N	Otakaari 1	60.18654	24.82829	2015-05-21 19:38:13.913095	2015-05-21 19:38:13.913095
726	U413a	U413a	\N	Otakaari 1	60.18654	24.82829	2015-05-21 19:38:13.913095	2015-05-21 19:38:13.913095
727	U414a	U414a	\N	Otakaari 1	60.18654	24.82829	2015-05-21 19:38:13.913095	2015-05-21 19:38:13.913095
728	U414b	U414b	\N	Otakaari 1	60.18654	24.82829	2015-05-21 19:38:13.913095	2015-05-21 19:38:13.913095
729	U502	U502	\N	Otakaari 1	60.18654	24.82829	2015-05-21 19:38:13.913095	2015-05-21 19:38:13.913095
730	U503	U503	\N	Otakaari 1	60.18654	24.82829	2015-05-21 19:38:13.930845	2015-05-21 19:38:13.930845
731	U510	U510	\N	Otakaari 1	60.18654	24.82829	2015-05-21 19:38:13.932303	2015-05-21 19:38:13.932303
732	U511	U511	\N	Otakaari 1	60.18654	24.82829	2015-05-21 19:38:13.934455	2015-05-21 19:38:13.934455
733	U513	Iso neukkari	\N	Otakaari 1	60.18654	24.82829	2015-05-21 19:38:13.934455	2015-05-21 19:38:13.934455
734	U521	U521	\N	Otakaari 1	60.18654	24.82829	2015-05-21 19:38:13.938456	2015-05-21 19:38:13.938456
735	Unelias	U351	\N	Otakaari 1	60.18654	24.82829	2015-05-21 19:38:13.938456	2015-05-21 19:38:13.938456
736	VT1	VT1	\N	Otakaari 1	60.18654	24.82829	2015-05-21 19:38:13.942457	2015-05-21 19:38:13.942457
737	VT2	VT2	\N	Otakaari 1	60.18654	24.82829	2015-05-21 19:38:13.942457	2015-05-21 19:38:13.942457
738	Y195	Y195	\N	Otakaari 1	60.18654	24.82829	2015-05-21 19:38:13.946457	2015-05-21 19:38:13.946457
739	Y197	Y197	\N	Otakaari 1	60.18654	24.82829	2015-05-21 19:38:13.946457	2015-05-21 19:38:13.946457
740	Y198	Y198	\N	Otakaari 1	60.18654	24.82829	2015-05-21 19:38:13.950457	2015-05-21 19:38:13.950457
741	Y199a	Y199a	\N	Otakaari 1	60.18654	24.82829	2015-05-21 19:38:13.950457	2015-05-21 19:38:13.950457
742	Y199c	Y199c	\N	Otakaari 1	60.18654	24.82829	2015-05-21 19:38:13.954458	2015-05-21 19:38:13.954458
743	Y225a	Paja	\N	Otakaari 1	60.18654	24.82829	2015-05-21 19:38:13.954458	2015-05-21 19:38:13.954458
744	Y227	Y227	\N	Otakaari 1	60.18654	24.82829	2015-05-21 19:38:13.958522	2015-05-21 19:38:13.958522
745	Y228a	Y228a	\N	Otakaari 1	60.18654	24.82829	2015-05-21 19:38:13.958522	2015-05-21 19:38:13.958522
746	Y307	Y307	\N	Otakaari 1	60.18654	24.82829	2015-05-21 19:38:13.958522	2015-05-21 19:38:13.958522
747	Y308a	H5	\N	Otakaari 1	60.18654	24.82829	2015-05-21 19:38:13.958522	2015-05-21 19:38:13.958522
748	Y308b	Y308b	\N	Otakaari 1	60.18654	24.82829	2015-05-21 19:38:13.958522	2015-05-21 19:38:13.958522
749	Y308c	Y308c	\N	Otakaari 1	60.18654	24.82829	2015-05-21 19:38:13.958522	2015-05-21 19:38:13.958522
750	Y309a	Y309a	\N	Otakaari 1	60.18654	24.82829	2015-05-21 19:38:13.958522	2015-05-21 19:38:13.958522
751	Y309b	Y309b	\N	Otakaari 1	60.18654	24.82829	2015-05-21 19:38:13.958522	2015-05-21 19:38:13.958522
752	Y309c	Y309c	\N	Otakaari 1	60.18654	24.82829	2015-05-21 19:38:13.974147	2015-05-21 19:38:13.974147
753	Y313	Y313	\N	Otakaari 1	60.18654	24.82829	2015-05-21 19:38:13.974147	2015-05-21 19:38:13.974147
754	Y323	Y323	\N	Otakaari 1	60.18654	24.82829	2015-05-21 19:38:13.974147	2015-05-21 19:38:13.974147
755	Y338c	Y338c	\N	Otakaari 1	60.18654	24.82829	2015-05-21 19:38:13.974147	2015-05-21 19:38:13.974147
756	Y339a	Y339a	\N	Otakaari 1	60.18654	24.82829	2015-05-21 19:38:13.974147	2015-05-21 19:38:13.974147
757	Y339b	Y339b	\N	Otakaari 1	60.18654	24.82829	2015-05-21 19:38:13.974147	2015-05-21 19:38:13.974147
758	Y342a	Y342a	\N	Otakaari 1	60.18654	24.82829	2015-05-21 19:38:13.974147	2015-05-21 19:38:13.974147
759	Y344	Y344	\N	Otakaari 1	60.18654	24.82829	2015-05-21 19:38:13.974147	2015-05-21 19:38:13.974147
760	Y404	H6	\N	Otakaari 1	60.18654	24.82829	2015-05-21 19:38:13.989778	2015-05-21 19:38:13.989778
761	Y405	Y405	\N	Otakaari 1	60.18654	24.82829	2015-05-21 19:38:13.989778	2015-05-21 19:38:13.989778
762	Y421	Y421/minineukkari-itseopiskelu	\N	Otakaari 1	60.18654	24.82829	2015-05-21 19:38:13.989778	2015-05-21 19:38:13.989778
763	Y423	Y423	\N	Otakaari 1	60.18654	24.82829	2015-05-21 19:38:13.989778	2015-05-21 19:38:13.989778
764	Y427a	Y427a	\N	Otakaari 1	60.18654	24.82829	2015-05-21 19:38:13.989778	2015-05-21 19:38:13.989778
765	Y427b	Y427b	\N	Otakaari 1	60.18654	24.82829	2015-05-21 19:38:13.989778	2015-05-21 19:38:13.989778
766	Y429a	Y429a	\N	Otakaari 1	60.18654	24.82829	2015-05-21 19:38:13.989778	2015-05-21 19:38:13.989778
767	Y429c	Y429c	\N	Otakaari 1	60.18654	24.82829	2015-05-21 19:38:13.989778	2015-05-21 19:38:13.989778
768	Y430a	Y430a	\N	Otakaari 1	60.18654	24.82829	2015-05-21 19:38:14.005412	2015-05-21 19:38:14.005412
769	Y430b	Y430b	\N	Otakaari 1	60.18654	24.82829	2015-05-21 19:38:14.005412	2015-05-21 19:38:14.005412
770	YAula	ylä-aula	\N	Otakaari 1	60.18654	24.82829	2015-05-21 19:38:14.005412	2015-05-21 19:38:14.005412
771	Rakennus- ja ympäristötekniikka	\N	\N	Rakentajanaukio 4	60.18714	24.83099	2015-05-21 19:38:14.005412	2015-05-21 19:38:14.005412
772	CADluokka	267	\N	Rakentajanaukio 4	60.18714	24.83099	2015-05-21 19:38:14.005412	2015-05-21 19:38:14.005412
773	266	266	\N	Rakentajanaukio 4	60.18714	24.83099	2015-05-21 19:38:14.005412	2015-05-21 19:38:14.005412
774	355	355	\N	Rakentajanaukio 4	60.18714	24.83099	2015-05-21 19:38:14.005412	2015-05-21 19:38:14.005412
775	226b	226b	\N	Rakentajanaukio 4	60.18714	24.83099	2015-05-21 19:38:14.005412	2015-05-21 19:38:14.005412
776	K2	165	\N	Rakentajanaukio 4	60.18714	24.83099	2015-05-21 19:38:14.021023	2015-05-21 19:38:14.021023
777	R1	160a	\N	Rakentajanaukio 4	60.18714	24.83099	2015-05-21 19:38:14.021023	2015-05-21 19:38:14.021023
778	R2	253	\N	Rakentajanaukio 4	60.18714	24.83099	2015-05-21 19:38:14.021023	2015-05-21 19:38:14.021023
779	R3	255	\N	Rakentajanaukio 4	60.18714	24.83099	2015-05-21 19:38:14.021023	2015-05-21 19:38:14.021023
780	R4	264a	\N	Rakentajanaukio 4	60.18714	24.83099	2015-05-21 19:38:14.021023	2015-05-21 19:38:14.021023
781	R5	265	\N	Rakentajanaukio 4	60.18714	24.83099	2015-05-21 19:38:14.021023	2015-05-21 19:38:14.021023
782	R6	351a	\N	Rakentajanaukio 4	60.18714	24.83099	2015-05-21 19:38:14.021023	2015-05-21 19:38:14.021023
783	R7	351b	\N	Rakentajanaukio 4	60.18714	24.83099	2015-05-21 19:38:14.021023	2015-05-21 19:38:14.021023
784	R8	352	\N	Rakentajanaukio 4	60.18714	24.83099	2015-05-21 19:38:14.036649	2015-05-21 19:38:14.036649
785	R9	309/ videoneuvottelu	\N	Rakentajanaukio 4	60.18714	24.83099	2015-05-21 19:38:14.036649	2015-05-21 19:38:14.036649
786	Teknillinen fysiikka	\N	\N	Otakaari 3	60.18798	24.83032	2015-05-21 19:38:14.036649	2015-05-21 19:38:14.036649
787	Auditorio	F239a	\N	Otakaari 3	60.18798	24.83032	2015-05-21 19:38:14.036649	2015-05-21 19:38:14.036649
788	F115	F115	\N	Otakaari 3	60.18798	24.83032	2015-05-21 19:38:14.036649	2015-05-21 19:38:14.036649
789	F122	F122	\N	Otakaari 3	60.18798	24.83032	2015-05-21 19:38:14.036649	2015-05-21 19:38:14.036649
790	F138	F138	\N	Otakaari 3	60.18798	24.83032	2015-05-21 19:38:14.036649	2015-05-21 19:38:14.036649
791	F158	F158	\N	Otakaari 3	60.18798	24.83032	2015-05-21 19:38:14.036649	2015-05-21 19:38:14.036649
792	F178a	F178a	\N	Otakaari 3	60.18798	24.83032	2015-05-21 19:38:14.052274	2015-05-21 19:38:14.052274
793	F227	F227	\N	Otakaari 3	60.18798	24.83032	2015-05-21 19:38:14.052274	2015-05-21 19:38:14.052274
794	F254	F254	\N	Otakaari 3	60.18798	24.83032	2015-05-21 19:38:14.052274	2015-05-21 19:38:14.052274
795	F255	F255	\N	Otakaari 3	60.18798	24.83032	2015-05-21 19:38:14.052274	2015-05-21 19:38:14.052274
796	F257	F257	\N	Otakaari 3	60.18798	24.83032	2015-05-21 19:38:14.052274	2015-05-21 19:38:14.052274
797	F258	F258	\N	Otakaari 3	60.18798	24.83032	2015-05-21 19:38:14.052274	2015-05-21 19:38:14.052274
798	F259	F259	\N	Otakaari 3	60.18798	24.83032	2015-05-21 19:38:14.052274	2015-05-21 19:38:14.052274
799	F301b	F301b	\N	Otakaari 3	60.18798	24.83032	2015-05-21 19:38:14.052274	2015-05-21 19:38:14.052274
800	F332	F332	\N	Otakaari 3	60.18798	24.83032	2015-05-21 19:38:14.067899	2015-05-21 19:38:14.067899
801	F333	F333	\N	Otakaari 3	60.18798	24.83032	2015-05-21 19:38:14.067899	2015-05-21 19:38:14.067899
802	F334	F334	\N	Otakaari 3	60.18798	24.83032	2015-05-21 19:38:14.067899	2015-05-21 19:38:14.067899
803	F335	F335	\N	Otakaari 3	60.18798	24.83032	2015-05-21 19:38:14.067899	2015-05-21 19:38:14.067899
804	F336	F336	\N	Otakaari 3	60.18798	24.83032	2015-05-21 19:38:14.067899	2015-05-21 19:38:14.067899
805	F401	F401	\N	Otakaari 3	60.18798	24.83032	2015-05-21 19:38:14.067899	2015-05-21 19:38:14.067899
806	Luentosali1	F175a	\N	Otakaari 3	60.18798	24.83032	2015-05-21 19:38:14.067899	2015-05-21 19:38:14.067899
807	Luentosali2	F175b	\N	Otakaari 3	60.18798	24.83032	2015-05-21 19:38:14.083524	2015-05-21 19:38:14.083524
808	Sähkö- ja tietoliikennetekniikka	\N	\N	Otakaari 5	60.188967	24.831226	2015-05-21 19:38:14.083524	2015-05-21 19:38:14.083524
809	E110	E110	\N	Otakaari 5	60.188967	24.831226	2015-05-21 19:38:14.083524	2015-05-21 19:38:14.083524
810	E111	E111	\N	Otakaari 5	60.188967	24.831226	2015-05-21 19:38:14.083524	2015-05-21 19:38:14.083524
811	E127	Kuunteluhuone	\N	Otakaari 5	60.188967	24.831226	2015-05-21 19:38:14.083524	2015-05-21 19:38:14.083524
812	E220	Strömberg	\N	Otakaari 5	60.188967	24.831226	2015-05-21 19:38:14.083524	2015-05-21 19:38:14.083524
813	B201b	B201b	\N	Otakaari 5	60.188967	24.831226	2015-05-21 19:38:14.083524	2015-05-21 19:38:14.083524
814	C215	C215	\N	Otakaari 5	60.188967	24.831226	2015-05-21 19:38:14.083524	2015-05-21 19:38:14.083524
815	C226	C226	\N	Otakaari 5	60.188967	24.831226	2015-05-21 19:38:14.09915	2015-05-21 19:38:14.09915
816	D302	D302	\N	Otakaari 5	60.188967	24.831226	2015-05-21 19:38:14.09915	2015-05-21 19:38:14.09915
817	F201	F201	\N	Otakaari 5	60.188967	24.831226	2015-05-21 19:38:14.09915	2015-05-21 19:38:14.09915
818	F401	F401	\N	Otakaari 5	60.188967	24.831226	2015-05-21 19:38:14.09915	2015-05-21 19:38:14.09915
819	F402	F402	\N	Otakaari 5	60.188967	24.831226	2015-05-21 19:38:14.09915	2015-05-21 19:38:14.09915
820	G116a	G116a	\N	Otakaari 5	60.188967	24.831226	2015-05-21 19:38:14.09915	2015-05-21 19:38:14.09915
821	G236	G236	\N	Otakaari 5	60.188967	24.831226	2015-05-21 19:38:14.09915	2015-05-21 19:38:14.09915
822	G336	G336	\N	Otakaari 5	60.188967	24.831226	2015-05-21 19:38:14.09915	2015-05-21 19:38:14.09915
823	H302	H302	\N	Otakaari 5	60.188967	24.831226	2015-05-21 19:38:14.114775	2015-05-21 19:38:14.114775
824	H402	H402	\N	Otakaari 5	60.188967	24.831226	2015-05-21 19:38:14.114775	2015-05-21 19:38:14.114775
825	I212DC	I212 Matalataajuuspuoli	\N	Otakaari 5	60.188967	24.831226	2015-05-21 19:38:14.114775	2015-05-21 19:38:14.114775
826	I212RF	I212 Radiotaajuuspuoli	\N	Otakaari 5	60.188967	24.831226	2015-05-21 19:38:14.114775	2015-05-21 19:38:14.114775
827	I256	I256	\N	Otakaari 5	60.188967	24.831226	2015-05-21 19:38:14.114775	2015-05-21 19:38:14.114775
828	I346	I346	\N	Otakaari 5	60.188967	24.831226	2015-05-21 19:38:14.114775	2015-05-21 19:38:14.114775
829	I407	I407	\N	Otakaari 5	60.188967	24.831226	2015-05-21 19:38:14.114775	2015-05-21 19:38:14.114775
830	K203	Iso kaiuton huone	\N	Otakaari 5	60.188967	24.831226	2015-05-21 19:38:14.114775	2015-05-21 19:38:14.114775
831	K204	Monikanavahuone	\N	Otakaari 5	60.188967	24.831226	2015-05-21 19:38:14.130403	2015-05-21 19:38:14.130403
832	K205	Pieni kaiuton huone	\N	Otakaari 5	60.188967	24.831226	2015-05-21 19:38:14.130403	2015-05-21 19:38:14.130403
833	L213	L213	\N	Otakaari 5	60.188967	24.831226	2015-05-21 19:38:14.130403	2015-05-21 19:38:14.130403
834	L304	L304	\N	Otakaari 5	60.188967	24.831226	2015-05-21 19:38:14.130403	2015-05-21 19:38:14.130403
835	L310	L310	\N	Otakaari 5	60.188967	24.831226	2015-05-21 19:38:14.130403	2015-05-21 19:38:14.130403
836	L311a	L311a	\N	Otakaari 5	60.188967	24.831226	2015-05-21 19:38:14.130403	2015-05-21 19:38:14.130403
837	L311b	L311b	\N	Otakaari 5	60.188967	24.831226	2015-05-21 19:38:14.130403	2015-05-21 19:38:14.130403
838	S1	A102	\N	Otakaari 5	60.188967	24.831226	2015-05-21 19:38:14.130403	2015-05-21 19:38:14.130403
839	S2	A101	\N	Otakaari 5	60.188967	24.831226	2015-05-21 19:38:14.146025	2015-05-21 19:38:14.146025
840	S3	A205	\N	Otakaari 5	60.188967	24.831226	2015-05-21 19:38:14.146025	2015-05-21 19:38:14.146025
841	S4	A202	\N	Otakaari 5	60.188967	24.831226	2015-05-21 19:38:14.146025	2015-05-21 19:38:14.146025
842	S5	L306	\N	Otakaari 5	60.188967	24.831226	2015-05-21 19:38:14.146025	2015-05-21 19:38:14.146025
843	Konetekniikka 4	\N	\N	Otakaari 4	60.188844	24.825754	2015-05-21 19:38:14.146025	2015-05-21 19:38:14.146025
844	VSauna	Virtauksen sauna	\N	Otakaari 4	60.188844	24.825754	2015-05-21 19:38:14.146025	2015-05-21 19:38:14.146025
845	172	172	\N	Otakaari 4	60.188844	24.825754	2015-05-21 19:38:14.146025	2015-05-21 19:38:14.146025
846	339	339	\N	Otakaari 4	60.188844	24.825754	2015-05-21 19:38:14.146025	2015-05-21 19:38:14.146025
847	354	354	\N	Otakaari 4	60.188844	24.825754	2015-05-21 19:38:14.16165	2015-05-21 19:38:14.16165
848	luentosali	118	\N	Otakaari 4	60.188844	24.825754	2015-05-21 19:38:14.16165	2015-05-21 19:38:14.16165
849	pikkupalaveri	226	\N	Otakaari 4	60.188844	24.825754	2015-05-21 19:38:14.16165	2015-05-21 19:38:14.16165
850	seminaari	117a	\N	Otakaari 4	60.188844	24.825754	2015-05-21 19:38:14.16165	2015-05-21 19:38:14.16165
851	Konetekniikka 2	\N	\N	Puumiehenkuja 3	60.18774	24.825218	2015-05-21 19:38:14.16165	2015-05-21 19:38:14.16165
852	211a	211a	\N	Puumiehenkuja 3	60.18774	24.825218	2015-05-21 19:38:14.16165	2015-05-21 19:38:14.16165
853	223	223	\N	Puumiehenkuja 3	60.18774	24.825218	2015-05-21 19:38:14.16165	2015-05-21 19:38:14.16165
854	Konetekniikka 1	\N	\N	Otakaari 4	60.18718	24.82683	2015-05-21 19:38:14.16165	2015-05-21 19:38:14.16165
855	101	101	\N	Otakaari 4	60.18718	24.82683	2015-05-21 19:38:14.177275	2015-05-21 19:38:14.177275
856	148	148	\N	Otakaari 4	60.18718	24.82683	2015-05-21 19:38:14.177275	2015-05-21 19:38:14.177275
857	149	149	\N	Otakaari 4	60.18718	24.82683	2015-05-21 19:38:14.177275	2015-05-21 19:38:14.177275
858	150	150	\N	Otakaari 4	60.18718	24.82683	2015-05-21 19:38:14.177275	2015-05-21 19:38:14.177275
859	201	201	\N	Otakaari 4	60.18718	24.82683	2015-05-21 19:38:14.177275	2015-05-21 19:38:14.177275
860	202	202	\N	Otakaari 4	60.18718	24.82683	2015-05-21 19:38:14.177275	2015-05-21 19:38:14.177275
861	215	215	\N	Otakaari 4	60.18718	24.82683	2015-05-21 19:38:14.177275	2015-05-21 19:38:14.177275
862	216	216	\N	Otakaari 4	60.18718	24.82683	2015-05-21 19:38:14.177275	2015-05-21 19:38:14.177275
863	323	323	\N	Otakaari 4	60.18718	24.82683	2015-05-21 19:38:14.192901	2015-05-21 19:38:14.192901
864	326	326	\N	Otakaari 4	60.18718	24.82683	2015-05-21 19:38:14.192901	2015-05-21 19:38:14.192901
865	342	342	\N	Otakaari 4	60.18718	24.82683	2015-05-21 19:38:14.192901	2015-05-21 19:38:14.192901
866	345	345	\N	Otakaari 4	60.18718	24.82683	2015-05-21 19:38:14.192901	2015-05-21 19:38:14.192901
867	348	348	\N	Otakaari 4	60.18718	24.82683	2015-05-21 19:38:14.192901	2015-05-21 19:38:14.192901
868	157b	157b	\N	Otakaari 4	60.18718	24.82683	2015-05-21 19:38:14.192901	2015-05-21 19:38:14.192901
869	203b	203b	\N	Otakaari 4	60.18718	24.82683	2015-05-21 19:38:14.208526	2015-05-21 19:38:14.208526
870	213a	213a	\N	Otakaari 4	60.18718	24.82683	2015-05-21 19:38:14.208526	2015-05-21 19:38:14.208526
871	237c	237c	\N	Otakaari 4	60.18718	24.82683	2015-05-21 19:38:14.208526	2015-05-21 19:38:14.208526
872	302b	302b	\N	Otakaari 4	60.18718	24.82683	2015-05-21 19:38:14.208526	2015-05-21 19:38:14.208526
873	324b	324b	\N	Otakaari 4	60.18718	24.82683	2015-05-21 19:38:14.208526	2015-05-21 19:38:14.208526
874	343b	343b	\N	Otakaari 4	60.18718	24.82683	2015-05-21 19:38:14.208526	2015-05-21 19:38:14.208526
875	CAEluokka	344	\N	Otakaari 4	60.18718	24.82683	2015-05-21 19:38:14.208526	2015-05-21 19:38:14.208526
876	Kemian tekniikka	\N	\N	Kemistintie 1	60.18362	24.82451	2015-05-21 19:38:14.208526	2015-05-21 19:38:14.208526
877	1A303	A303	\N	Kemistintie 1	60.18362	24.82451	2015-05-21 19:38:14.224151	2015-05-21 19:38:14.224151
878	1C229	C229	\N	Kemistintie 1	60.18362	24.82451	2015-05-21 19:38:14.224151	2015-05-21 19:38:14.224151
879	1D422	D422	\N	Kemistintie 1	60.18362	24.82451	2015-05-21 19:38:14.224151	2015-05-21 19:38:14.224151
880	1F505b	F505b	\N	Kemistintie 1	60.18362	24.82451	2015-05-21 19:38:14.224151	2015-05-21 19:38:14.224151
881	1Ke5	D311	\N	Kemistintie 1	60.18362	24.82451	2015-05-21 19:38:14.224151	2015-05-21 19:38:14.224151
882	1Luentosali1	A305	\N	Kemistintie 1	60.18362	24.82451	2015-05-21 19:38:14.224151	2015-05-21 19:38:14.224151
883	1Luentosali2	A304	\N	Kemistintie 1	60.18362	24.82451	2015-05-21 19:38:14.224151	2015-05-21 19:38:14.224151
884	1Luentosali3	A302	\N	Kemistintie 1	60.18362	24.82451	2015-05-21 19:38:14.224151	2015-05-21 19:38:14.224151
885	1Luentosali4	C301	\N	Kemistintie 1	60.18362	24.82451	2015-05-21 19:38:14.239783	2015-05-21 19:38:14.239783
886	1Luentosali6	D301a	\N	Kemistintie 1	60.18362	24.82451	2015-05-21 19:38:14.239783	2015-05-21 19:38:14.239783
887	1luokka1	B016	\N	Kemistintie 1	60.18362	24.82451	2015-05-21 19:38:14.239783	2015-05-21 19:38:14.239783
888	1luokka2	B017	\N	Kemistintie 1	60.18362	24.82451	2015-05-21 19:38:14.239783	2015-05-21 19:38:14.239783
889	1luokka3	B018	\N	Kemistintie 1	60.18362	24.82451	2015-05-21 19:38:14.239783	2015-05-21 19:38:14.239783
890	Materiaalitekniikka	\N	\N	Vuorimiehentie 2	60.182896	24.825207	2015-05-21 19:38:14.239783	2015-05-21 19:38:14.239783
891	2010	Oppimistilan neuvotteluhuone	\N	Vuorimiehentie 2	60.182896	24.825207	2015-05-21 19:38:14.239783	2015-05-21 19:38:14.239783
892	2011	011	\N	Vuorimiehentie 2	60.182896	24.825207	2015-05-21 19:38:14.239783	2015-05-21 19:38:14.239783
893	223	ADP-tila (SmartBoard)	\N	Vuorimiehentie 2	60.182896	24.825207	2015-05-21 19:38:14.255403	2015-05-21 19:38:14.255403
894	226	APD (Dataprojektori)	\N	Vuorimiehentie 2	60.182896	24.825207	2015-05-21 19:38:14.255403	2015-05-21 19:38:14.255403
895	2109	Kanslian kokoushuone	\N	Vuorimiehentie 2	60.182896	24.825207	2015-05-21 19:38:14.255403	2015-05-21 19:38:14.255403
896	2144	144	\N	Vuorimiehentie 2	60.182896	24.825207	2015-05-21 19:38:14.255403	2015-05-21 19:38:14.255403
